gene	length	chrom	start	end	tss	scaling_factor
Ih	23965	2R	14276130	14300095	14291271	4.17275192989777e-05
IleRS	4145	3L	22288665	22292810	22288798	0.000241254523522316
IleRS-m	3202	3L	16100280	16103482	16100306	0.000312304809494066
Ilk	2339	3L	21216901	21219240	21217065	0.000427533133817871
Ilp1	630	3L	9798420	9799050	9798435	0.00158730158730159
Ilp2	742	3L	9799698	9800440	9799765	0.00134770889487871
Ilp3	822	3L	9801298	9802120	9802048	0.00121654501216545
Ilp4	864	3L	9803399	9804263	9804112	0.00115740740740741
Ilp5	548	3L	9823349	9823897	9823869	0.00182481751824818
Ilp6	3165	X	2331493	2334658	2332138	0.000315955766192733
Ilp7	1224	X	3667621	3668845	3668045	0.000816993464052288
Ilp8	2268	3L	17029812	17032080	17031896	0.000440917107583774
Ime4	2100	3R	24032157	24034257	24032198	0.000476190476190476
Iml1	10620	3L	1523414	1534034	1533907	9.41619585687382e-05
Imp	36408	X	10787869	10824277	10813360	2.7466490881125e-05
ImpE1	18766	3L	8372405	8391171	8374977	5.32878610252584e-05
ImpE2	1707	3L	3510974	3512681	3512601	0.000585823081429408
ImpE3	1093	3R	8028453	8029546	8029480	0.000914913083257091
ImpL1	1234	3L	13382765	13383999	13382806	0.000810372771474878
ImpL2	12141	3L	4224006	4236147	4225702	8.23655382587925e-05
ImpL3	3589	3L	6259105	6262694	6260881	0.000278629144608526
InR	49073	3R	21570248	21619321	21580480	2.03778044953437e-05
Incenp	3328	2R	7278467	7281795	7278730	0.000300480769230769
Indy	17635	3L	18828632	18846267	18831953	5.67054153671676e-05
Indy-2	5959	3R	20042757	20048716	20042855	0.000167813391508642
Ing3	2373	X	18650718	18653091	18652962	0.000421407501053519
Ino80	34158	3R	19368995	19403153	19402994	2.92757187188945e-05
Inos	3952	2R	7454922	7458874	7458736	0.000253036437246964
Int6	1699	3L	16785242	16786941	16786832	0.000588581518540318
IntS1	6515	2R	24037943	24044458	24038063	0.000153491941673062
IntS10	2380	3L	3806710	3809090	3806813	0.000420168067226891
IntS11	2176	3R	29745337	29747513	29745471	0.000459558823529412
IntS12	1183	3R	26863376	26864559	26863471	0.00084530853761623
IntS14	1982	2L	1164443	1166425	1164541	0.000504540867810293
IntS2	4057	X	17652761	17656818	17656597	0.000246487552378605
IntS3	7155	2R	4235779	4242934	4242846	0.000139762403913347
IntS4	3542	X	8555239	8558781	8558697	0.000282326369282891
IntS6	8591	X	5738663	5747254	5743835	0.000116400884646723
IntS8	3667	2R	16850437	16854104	16850531	0.000272702481592582
IntS9	2195	3L	16103432	16105627	16105562	0.000455580865603645
Invadolysin	14466	3R	10144668	10159134	10145402	6.91276095672612e-05
Inx2	5479	X	6998672	7004151	6999130	0.000182515057492243
Inx3	5891	3R	28853606	28859497	28857304	0.000169750466813784
Inx5	2106	X	19168777	19170883	19170543	0.000474833808167142
Inx6	1948	X	20267821	20269769	20269499	0.000513347022587269
Inx7	2000	X	6991612	6993612	6993412	0.0005
Ip259	1258	2L	10408352	10409610	10408768	0.000794912559618442
Ipk1	8354	2R	20870791	20879145	20871673	0.000119703136222169
Ipk2	1231	2L	573033	574264	574134	0.000812347684809098
Ipod	2078	X	10231002	10233080	10232298	0.000481231953801732
Ipp	1685	3R	13958789	13960474	13958923	0.000593471810089021
Ir100a	1811	3R	31800963	31802774	31800964	0.000552181115405853
Ir10a	2675	X	11308533	11311208	11311207	0.000373831775700935
Ir11a	2159	X	12375596	12377755	12377703	0.000463177396943029
Ir20a	1691	X	21477254	21478945	21478944	0.000591366055588409
Ir21a	3332	2L	21823	25155	25150	0.000300120048019208
Ir25a	4454	2L	4830846	4835300	4834948	0.000224517287831163
Ir31a	2632	2L	10405565	10408197	10405753	0.000379939209726444
Ir40a	24850	2L	22189526	22214376	22214264	4.02414486921529e-05
Ir41a	104436	2R	4917519	5021955	4917520	9.57524225362902e-06
Ir47a	2981	2R	10377128	10380109	10379737	0.000335457900033546
Ir47b	1302	2R	10376238	10377540	-	0.000768049155145929
Ir48a	1225	2R	11699092	11700317	-	0.000816326530612245
Ir48b	1802	2R	11700647	11702449	11702448	0.000554938956714761
Ir48c	1685	2R	11787808	11789493	11789492	0.000593471810089021
Ir51a	1680	2R	15204654	15206334	-	0.000595238095238095
Ir51b	1793	2R	15207993	15209786	15207994	0.000557724484104852
Ir52a	1799	2R	15499632	15501431	15499633	0.000555864369093941
Ir52b	1790	2R	15501820	15503610	15501821	0.000558659217877095
Ir52c	1799	2R	15504201	15506000	15504202	0.000555864369093941
Ir52d	1784	2R	15506582	15508366	15506583	0.000560538116591928
Ir54a	1904	2R	17744101	17746005	17744102	0.000525210084033613
Ir56a	1907	2R	19094267	19096174	19096173	0.000524383848977452
Ir56b	1486	2R	19508167	19509653	19508168	0.000672947510094213
Ir56c	1703	2R	19509768	19511471	19509769	0.000587199060481503
Ir56d	1898	2R	19511673	19513571	19513570	0.000526870389884088
Ir56e	531	2R	19652295	19652826	-	0.00188323917137476
Ir60a	2248	2R	24249055	24251303	24251302	0.000444839857651246
Ir60b	1773	2R	24515685	24517458	24515726	0.000564015792442188
Ir60c	1328	2R	24517824	24519152	-	0.000753012048192771
Ir60d	1724	2R	24519423	24521147	24519424	0.000580046403712297
Ir60e	1718	2R	24529554	24531272	24531271	0.000582072176949942
Ir60f	460	2R	24521369	24521829	-	0.00217391304347826
Ir62a	1820	3L	1529439	1531259	1531258	0.000549450549450549
Ir64a	4035	3L	5378786	5382821	5382820	0.000247831474597274
Ir67a	1754	3L	9542245	9543999	9543998	0.000570125427594071
Ir67b	2294	3L	10429689	10431983	10431982	0.0004359197907585
Ir67c	1721	3L	10432384	10434105	10434104	0.000581057524694945
Ir68a	3246	3L	11232972	11236218	11235937	0.000308071472581639
Ir68b	1907	3L	12125487	12127394	12127393	0.000524383848977452
Ir75a	2351	3L	17815570	17817921	17817920	0.000425350914504466
Ir75b	2120	3L	17818073	17820193	17820192	0.000471698113207547
Ir75c	2341	3L	17820493	17822834	17822833	0.000427167876975651
Ir75d	2922	3L	18908260	18911182	18911181	0.000342231348391513
Ir76a	4149	3L	19799278	19803427	19799279	0.000241021932995903
Ir76b	3050	3L	20108484	20111534	20111436	0.000327868852459016
Ir7a	1844	X	7764982	7766826	7764983	0.000542299349240781
Ir7b	2020	X	7864948	7866968	7866967	0.000495049504950495
Ir7c	2453	X	7874394	7876847	7874827	0.00040766408479413
Ir7d	1873	X	7876963	7878836	7878835	0.000533902829684997
Ir7e	1879	X	7879800	7881679	7881678	0.000532197977647685
Ir7f	2087	X	7881939	7884026	7884025	0.000479156684235745
Ir7g	2316	X	7884660	7886976	7884661	0.000431778929188256
Ir84a	2515	3R	7406869	7409384	7406870	0.000397614314115308
Ir85a	2282	3R	8794684	8796966	8794685	0.000438212094653812
Ir87a	2861	3R	13420279	13423140	13420304	0.00034952813701503
Ir8a	3859	X	9232726	9236585	9236584	0.000259134490800726
Ir92a	4929	3R	20338973	20343902	20338974	0.000202880908906472
Ir93a	8236	3R	20851709	20859945	20859944	0.000121418164157358
Ir94a	1787	3R	22113427	22115214	22113428	0.000559597090095132
Ir94b	1778	3R	22115471	22117249	22117248	0.000562429696287964
Ir94c	1814	3R	22117640	22119454	22119453	0.000551267916207277
Ir94d	2331	3R	23402808	23405139	23402809	0.000429000429000429
Ir94e	1893	3R	23405509	23407402	23405510	0.000528262017960909
Ir94f	1676	3R	23481865	23483541	23481866	0.000596658711217184
Ir94g	1637	3R	23483863	23485500	23483864	0.000610873549175321
Ir94h	1679	3R	23487501	23489180	23487502	0.000595592614651578
Irbp	2393	3R	11410047	11412440	11410139	0.000417885499373172
Irc	4333	3R	17002875	17007208	17003077	0.000230786983614124
Ire1	7383	3R	19853908	19861291	19861013	0.000135446295543817
Iris	1766	2L	1132332	1134098	1134072	0.000566251415628539
Irk1	17325	3R	23168317	23185642	23182298	5.77200577200577e-05
Irk2	5828	3R	23513617	23519445	23518704	0.000171585449553878
Irk3	2677	2L	18711071	18713748	18713534	0.000373552484124019
Irp-1A	3267	3R	22721320	22724587	22724523	0.000306091215182124
Irp-1B	4251	3R	10408618	10412869	10412814	0.000235238767348859
IscU	1328	3R	8822849	8824177	8824070	0.000753012048192771
Iswi	3957	2R	12636671	12640628	12636944	0.000252716704574172
ItgaPS4	4112	2R	15258761	15262873	15258768	0.000243190661478599
ItgaPS5	3591	2R	23556672	23560263	23556811	0.000278473962684489
Itgbn	5011	2L	21053033	21058044	21053135	0.000199560965875075
Itp-r83A	22294	3R	5517117	5539411	5527820	4.48551179689603e-05
JHDM2	4931	3R	9516007	9520938	9518276	0.000202798620969377
JIL-1	14441	3L	11078752	11093193	11091638	6.92472820441798e-05
JTBR	848	3L	1802008	1802856	1802692	0.00117924528301887
JYalpha	4160	4	879	5039	931	0.000240384615384615
Jabba	4008	2R	18757074	18761082	18759611	0.000249500998003992
Jafrac1	2170	X	13329824	13331994	13331123	0.000460829493087558
Jafrac2	1815	3L	3042359	3044174	3043053	0.000550964187327824
Jarid2	9492	3L	9477038	9486530	9477508	0.00010535187526338
JhI-1	2764	2R	10307030	10309794	10309662	0.000361794500723589
JhI-21	4287	2L	12051755	12056042	12055295	0.000233263354327035
JhI-26	2013	2R	16289320	16291333	16289373	0.000496770988574267
Jhe	2980	2R	16119793	16122773	16120433	0.000335570469798658
Jhedup	2040	2R	16117109	16119149	16117112	0.000490196078431373
Jheh1	1653	2R	18853434	18855087	18855052	0.000604960677555959
Jheh2	2478	2R	18855767	18858245	18857849	0.000403551251008878
Jheh3	1703	2R	18860375	18862078	18861925	0.000587199060481503
Jon25Bi	865	2L	4954279	4955144	4955122	0.00115606936416185
Jon25Bii	893	2L	4952243	4953136	4953113	0.00111982082866741
Jon25Biii	826	2L	4949941	4950767	4950747	0.00121065375302663
Jon44E	1396	2R	8691448	8692844	8691470	0.000716332378223496
Jon65Ai	950	3L	6053493	6054443	6054415	0.00105263157894737
Jon65Aii	894	3L	6052321	6053215	6052351	0.00111856823266219
Jon65Aiii	933	3L	6050757	6051690	6050778	0.00107181136120043
Jon65Aiv	980	3L	6039155	6040135	6039197	0.00102040816326531
Jon66Ci	837	3L	8391540	8392377	8391559	0.001194743130227
Jon66Cii	829	3L	8392820	8393649	8393645	0.00120627261761158
Jon74E	2388	3L	17546739	17549127	17549042	0.000418760469011725
Jon99Ci	963	3R	29925226	29926189	29926173	0.00103842159916926
Jon99Cii	861	3R	29923754	29924615	29924586	0.00116144018583043
Jon99Ciii	1239	3R	29922216	29923455	29922243	0.000807102502017756
Jon99Fi	932	3R	30488963	30489895	30488989	0.00107296137339056
Jon99Fii	912	3R	30487016	30487928	30487902	0.00109649122807018
Jra	2076	2R	10096480	10098556	10097268	0.000481695568400771
Jupiter	29520	3R	11590386	11619906	11619746	3.38753387533875e-05
Jwa	1133	2L	18704570	18705703	18705502	0.00088261253309797
KCNQ	46497	2R	10145897	10192394	10154584	2.15067638772394e-05
KFase	1414	2L	6487342	6488756	6488550	0.000707213578500707
KLHL18	2958	3R	12007476	12010434	12010372	0.000338066260987153
KP78a	6837	3R	11346294	11353131	11350644	0.00014626298083955
KP78b	6837	3R	11346294	11353131	11348337	0.00014626298083955
Kah	6450	3L	582824	589274	585440	0.000155038759689922
Kal1	6095	3R	24141395	24147490	24145225	0.000164068908941756
Kank	26950	2R	14901475	14928425	14907529	3.71057513914657e-05
Kap-alpha1	3166	3L	19807232	19810398	19807938	0.000315855969677827
Kap-alpha3	3249	3R	9574484	9577733	9577266	0.000307787011388119
Kap3	5897	X	11334187	11340084	11339526	0.000169577751399016
Karl	4872	X	11787381	11792253	11788940	0.000205254515599343
Karybeta3	5448	3R	4649176	4654624	4649688	0.000183553597650514
Kat60	4920	3R	5227289	5232209	5232067	0.000203252032520325
Kaz-m1	1766	3R	26014721	26016487	26014817	0.000566251415628539
Kaz1-ORFA	306	3L	216625	216931	-	0.00326797385620915
Kaz1-ORFB	1433	3L	216625	218058	217422	0.000697836706210747
KdelR	1745	2L	10426887	10428632	10427172	0.000573065902578797
Kdm2	10750	3R	9052495	9063245	9053629	9.30232558139535e-05
Kdm4A	2213	2R	7922775	7924988	7924915	0.000451875282422052
Kdm4B	21784	2R	13176553	13198337	13187824	4.59052515607786e-05
Keap1	6003	3R	17073942	17079945	17076884	0.000166583374979177
Kebab	2560	2L	2045494	2048054	2045611	0.000390625
Khc	5011	2R	16266960	16271971	16271484	0.000199560965875075
Khc-73	16481	2R	15515778	15532259	15531188	6.06759298586251e-05
Kif19A	5999	3R	14112451	14118450	14115226	0.000166694449074846
Kif3C	21773	4	1147466	1169239	1147548	4.59284434850503e-05
Klc	3440	3L	12746616	12750056	12748656	0.000290697674418605
Klf15	1031	X	4770557	4771588	4771516	0.000969932104752667
Klp10A	7756	X	11129362	11137118	11135915	0.000128932439401753
Klp31E	4974	2L	10414017	10418991	10414603	0.000201045436268597
Klp3A	4894	X	2599158	2604052	2603597	0.000204331834899877
Klp54D	6375	2R	17557031	17563406	17557216	0.000156862745098039
Klp59C	2119	2R	23123923	23126042	23125906	0.00047192071731949
Klp59D	2498	2R	23141999	23144497	23142167	0.000400320256204964
Klp61F	4342	3L	1241568	1245910	1245639	0.000230308613542146
Klp64D	2528	3L	5356864	5359392	5359253	0.000395569620253165
Klp67A	4410	3L	9362636	9367046	9366788	0.000226757369614512
Klp68D	3261	3L	11795614	11798875	11795958	0.000306654400490647
Klp98A	11370	3R	27547775	27559145	27558371	8.79507475813544e-05
Kmn1	1059	X	11571383	11572442	11572397	0.000944287063267233
Kmn2	761	3R	8000548	8001309	8001284	0.00131406044678055
Kr	4783	2R	25226611	25231394	25226953	0.000209073803052478
Kr-h1	13895	2L	6082603	6096498	6092101	7.19683339330695e-05
Kr-h2	2971	2L	6070990	6073961	6072457	0.000336587007741501
KrT95D	34289	3R	23997538	24031827	24030767	2.91638717956196e-05
Krn	4718	3L	17649562	17654280	17650531	0.000211954217888936
Ktl	2868	3R	20894452	20897320	20897135	0.000348675034867503
Ku80	2529	2L	15768630	15771159	15771063	0.000395413206801107
Kua	5794	2L	20097581	20103375	20100948	0.000172592336900242
Kul	9530	3R	29725830	29735360	29727029	0.000104931794333683
LBR	3560	2R	21720495	21724055	21720903	0.000280898876404494
LIMK1	7808	X	12584385	12592193	12589286	0.000128073770491803
LKRSDH	4784	2L	7791175	7795959	7795833	0.000209030100334448
LManI	4564	2L	10452677	10457241	10455821	0.000219106047326906
LManII	4814	2L	10457658	10462472	10457853	0.00020772746157042
LManIII	3437	2L	8765273	8768710	8768668	0.000290951411114344
LManIV	3185	2L	8769159	8772344	8772343	0.000313971742543171
LManV	3317	2L	8772946	8776263	8776195	0.000301477238468496
LManVI	3591	2L	8777661	8781252	8781185	0.000278473962684489
LPCAT	8450	X	9571537	9579987	9579681	0.000118343195266272
LRP1	52273	2R	8174165	8226438	8174658	1.91303349721654e-05
LRR	22362	2R	7676540	7698902	7698145	4.47187192558805e-05
LS2	1409	2R	23210130	23211539	23211497	0.0007097232079489
LSm-4	2006	2L	10403197	10405203	10405135	0.000498504486540379
LSm1	703	2R	21169969	21170672	21170593	0.00142247510668563
LSm3	755	3R	23996262	23997017	23996519	0.00132450331125828
LSm7	785	2L	16742315	16743100	16743059	0.00127388535031847
LTV1	2157	2R	10836570	10838727	10838648	0.000463606861381548
La	1619	2L	20348393	20350012	20349923	0.000617665225447807
Lac	12440	2R	12453190	12465630	12453518	8.03858520900322e-05
Lam	4162	2L	5542480	5546642	5543333	0.000240269101393561
LamC	4961	2R	14570810	14575771	14575624	0.000201572263656521
Lamp1	3714	2L	21573389	21577103	21573496	0.000269251480883145
LanA	14191	3L	6203831	6218022	6217814	7.04671975195546e-05
LanB1	9333	2L	7811438	7820771	7814949	0.000107146683810136
LanB2	9066	3L	9614914	9623980	9617248	0.000110302228105008
Lap1	5062	2R	14935660	14940722	14936147	0.000197550375345713
Lapsyn	5860	2R	21193571	21199431	21197612	0.000170648464163823
Lar	145446	2L	19586623	19732069	19611528	6.87540392998089e-06
Larp7	2108	X	9243817	9245925	9243877	0.00047438330170778
Las	1756	3L	20430605	20432361	20432259	0.000569476082004556
Lasp	35271	3L	16676406	16711677	16711010	2.83519038303422e-05
Lcch3	3424	X	15925105	15928529	15926153	0.000292056074766355
Lcp1	1128	2R	8430115	8431243	8431200	0.000886524822695035
Lcp1Psi	498	2R	8432886	8433384	-	0.00200803212851406
Lcp2	988	2R	8433797	8434785	8434532	0.00101214574898785
Lcp3	785	2R	8435310	8436095	8435490	0.00127388535031847
Lcp4	848	2R	8437647	8438495	8437697	0.00117924528301887
Lcp65APsi	262	3L	6148353	6148615	-	0.00381679389312977
Lcp65Aa	499	3L	6151304	6151803	6151334	0.00200400801603206
Lcp65Ab1	412	3L	6149548	6149960	6149594	0.00242718446601942
Lcp65Ab2	415	3L	6146674	6147089	6146723	0.00240963855421687
Lcp65Ac	574	3L	6144819	6145393	6144912	0.00174216027874564
Lcp65Ad	706	3L	6143395	6144101	6143470	0.00141643059490085
Lcp65Ae	535	3L	6137583	6138118	6138077	0.00186915887850467
Lcp65Af	576	3L	6136215	6136791	6136739	0.00173611111111111
Lcp65Ag1	577	3L	6134697	6135274	6135212	0.00173310225303293
Lcp65Ag2	603	3L	6132990	6133593	6133531	0.00165837479270315
Lcp65Ag3	603	3L	6130386	6130989	6130928	0.00165837479270315
Lcp9	449	2R	24779979	24780428	24780368	0.0022271714922049
Leash	10878	3R	10885540	10896418	10885974	9.19286633572348e-05
Lectin-galC1	827	2L	19417447	19418274	19417461	0.00120918984280532
Lerp	20668	3R	26842462	26863130	26862692	4.83839752274047e-05
Letm1	5812	2R	24509508	24515320	24514607	0.000172057811424639
LeuRS	4328	2L	3510328	3514656	3514531	0.000231053604436229
LeuRS-m	3185	3L	4825853	4829038	4825954	0.000313971742543171
Lgr1	7430	3R	17725777	17733207	17728384	0.000134589502018843
Lgr3	11405	3R	25665809	25677214	25667156	8.76808417360807e-05
Lgr4	27450	X	13161714	13189164	13188813	3.64298724954463e-05
Lhr	1187	2R	17431032	17432219	17431161	0.0008424599831508
Lig4	3227	X	13664584	13667811	13667739	0.000309885342423303
Lim1	49265	X	8756539	8805804	8768933	2.02983862782909e-05
Lim3	29171	2L	19079256	19108427	19106070	3.42806211648555e-05
Lint-1	3269	X	11149323	11152592	11150649	0.000305903946160905
Lip1	2136	2L	10699408	10701544	10701362	0.000468164794007491
Lip2	7513	2L	10701940	10709453	10705877	0.000133102622121656
Lip3	1664	3R	13370240	13371904	13371745	0.000600961538461538
Lip4	4206	2L	10527572	10531778	10527791	0.000237755587256301
Liprin-alpha	8863	2L	6723903	6732766	6724849	0.000112828613336342
Liprin-beta	3022	3L	13513254	13516276	13513593	0.000330906684315023
Liprin-gamma	39609	2R	22333500	22373109	22346156	2.52467873463102e-05
Lis-1	6277	2R	16178826	16185103	16182054	0.000159311773140035
List	2464	2R	18727817	18730281	18730238	0.000405844155844156
Listericin	449	2R	11241745	11242194	11242165	0.0022271714922049
Lk	625	3L	14560139	14560764	14560729	0.0016
Lk6	13526	3R	11750931	11764457	11759559	7.39316871211001e-05
Lkb1	2881	3R	13676549	13679430	13677111	0.000347101700798334
Lkr	16920	3L	5512421	5529341	5518576	5.91016548463357e-05
Lmpt	57192	3L	16865295	16922487	16912160	1.74849629318786e-05
Lmx1a	6669	3L	12329232	12335901	12329471	0.000149947518368571
Lnk	4728	3R	25888542	25893270	25889779	0.000211505922165821
Lon	4342	3L	19607857	19612199	19612081	0.000230308613542146
LpR1	21757	3R	25741348	25763105	25752141	4.5962219055936e-05
LpR2	41738	3R	25698727	25740465	25718487	2.39589822224352e-05
Lpin	19668	2R	8136986	8156654	8142821	5.08440105755542e-05
Lpt	5100	2R	23898561	23903661	23898671	0.000196078431372549
Lrch	16604	2L	17367511	17384115	17383781	6.02264514574801e-05
Lrpprc2	3442	X	1457175	1460617	1460557	0.000290528762347472
Lrr47	1934	2L	10517335	10519269	10517427	0.000517063081695967
Lrrk	8799	3R	20635480	20644279	20635639	0.000113649278327083
Lrt	14710	2R	20646360	20661070	20646965	6.79809653297077e-05
Lsd-1	2805	3R	23763857	23766662	23764314	0.00035650623885918
Lsd-2	7093	X	15069127	15076220	15075939	0.000140984068800226
